,allando_v_savvaltas_alacsony_v10,allando_v_savvaltas_alacsony_v100,allando_v_savvaltas_alacsony_v105,allando_v_savvaltas_alacsony_v110,allando_v_savvaltas_alacsony_v115,allando_v_savvaltas_alacsony_v120,allando_v_savvaltas_alacsony_v125,allando_v_savvaltas_alacsony_v130,allando_v_savvaltas_alacsony_v135,allando_v_savvaltas_alacsony_v140,allando_v_savvaltas_alacsony_v15,allando_v_savvaltas_alacsony_v20,allando_v_savvaltas_alacsony_v25,allando_v_savvaltas_alacsony_v30,allando_v_savvaltas_alacsony_v35,allando_v_savvaltas_alacsony_v40,allando_v_savvaltas_alacsony_v45,allando_v_savvaltas_alacsony_v5,allando_v_savvaltas_alacsony_v50,allando_v_savvaltas_alacsony_v55,allando_v_savvaltas_alacsony_v60,allando_v_savvaltas_alacsony_v65,allando_v_savvaltas_alacsony_v70,allando_v_savvaltas_alacsony_v75,allando_v_savvaltas_alacsony_v80,allando_v_savvaltas_alacsony_v85,allando_v_savvaltas_alacsony_v90,allando_v_savvaltas_alacsony_v95,allando_v_savvaltas_kozepes_v10,allando_v_savvaltas_kozepes_v100,allando_v_savvaltas_kozepes_v105,allando_v_savvaltas_kozepes_v110,allando_v_savvaltas_kozepes_v115,allando_v_savvaltas_kozepes_v120,allando_v_savvaltas_kozepes_v125,allando_v_savvaltas_kozepes_v130,allando_v_savvaltas_kozepes_v135,allando_v_savvaltas_kozepes_v140,allando_v_savvaltas_kozepes_v15,allando_v_savvaltas_kozepes_v20,allando_v_savvaltas_kozepes_v25,allando_v_savvaltas_kozepes_v30,allando_v_savvaltas_kozepes_v35,allando_v_savvaltas_kozepes_v40,allando_v_savvaltas_kozepes_v45,allando_v_savvaltas_kozepes_v5,allando_v_savvaltas_kozepes_v50,allando_v_savvaltas_kozepes_v55,allando_v_savvaltas_kozepes_v60,allando_v_savvaltas_kozepes_v65,allando_v_savvaltas_kozepes_v70,allando_v_savvaltas_kozepes_v75,allando_v_savvaltas_kozepes_v80,allando_v_savvaltas_kozepes_v85,allando_v_savvaltas_kozepes_v90,allando_v_savvaltas_kozepes_v95,allando_v_savvaltas_magas_v10,allando_v_savvaltas_magas_v100,allando_v_savvaltas_magas_v105,allando_v_savvaltas_magas_v110,allando_v_savvaltas_magas_v115,allando_v_savvaltas_magas_v120,allando_v_savvaltas_magas_v125,allando_v_savvaltas_magas_v130,allando_v_savvaltas_magas_v135,allando_v_savvaltas_magas_v140,allando_v_savvaltas_magas_v15,allando_v_savvaltas_magas_v20,allando_v_savvaltas_magas_v25,allando_v_savvaltas_magas_v30,allando_v_savvaltas_magas_v35,allando_v_savvaltas_magas_v40,allando_v_savvaltas_magas_v45,allando_v_savvaltas_magas_v5,allando_v_savvaltas_magas_v50,allando_v_savvaltas_magas_v55,allando_v_savvaltas_magas_v60,allando_v_savvaltas_magas_v65,allando_v_savvaltas_magas_v70,allando_v_savvaltas_magas_v75,allando_v_savvaltas_magas_v80,allando_v_savvaltas_magas_v85,allando_v_savvaltas_magas_v90,allando_v_savvaltas_magas_v95
allando_v_savvaltas_kozepes_v80,0.951840,0.972947,0.966015,0.971422,0.955757,0.962925,0.959779,0.964462,0.963878,0.963388,0.949720,0.954310,0.947770,0.956982,0.954422,0.959438,0.958916,0.901232,0.971172,0.969980,0.980885,0.982351,0.984365,0.973692,0.997128,0.973023,0.977769,0.971692,0.965413,0.974608,0.967482,0.972877,0.957883,0.964665,0.961232,0.965837,0.965521,0.965089,0.967289,0.970954,0.961497,0.967649,0.968779,0.974250,0.970329,0.898829,0.972436,0.971524,0.982601,0.983615,0.985893,0.975339,1.000000,0.974570,0.979352,0.973401,0.968788,0.973964,0.966324,0.968224,0.958172,0.962992,0.958664,0.962585,0.962668,0.959537,0.963953,0.969059,0.962146,0.966758,0.966770,0.970979,0.967967,0.902794,0.970995,0.966379,0.980646,0.982832,0.984064,0.973395,0.994138,0.970300,0.975166,0.973099
allando_v_savvaltas_kozepes_v85,0.938685,0.968828,0.968616,0.964760,0.961156,0.959414,0.958918,0.960340,0.961362,0.963745,0.944670,0.949644,0.943916,0.948057,0.951614,0.951708,0.955071,0.894216,0.962340,0.964649,0.971454,0.974227,0.975948,0.963157,0.972853,0.997281,0.982693,0.969679,0.950479,0.970395,0.970024,0.966776,0.963284,0.960902,0.960307,0.961928,0.962933,0.965386,0.961218,0.964449,0.955822,0.957508,0.965080,0.964149,0.965170,0.892648,0.963298,0.966571,0.973298,0.975964,0.977506,0.964712,0.974570,1.000000,0.984549,0.971337,0.956258,0.968690,0.967928,0.961689,0.961965,0.958604,0.957630,0.958069,0.959666,0.958982,0.958285,0.962274,0.957248,0.957375,0.962345,0.961101,0.962742,0.896862,0.962025,0.961190,0.971716,0.974917,0.976147,0.961251,0.970717,0.991570,0.980608,0.970621
allando_v_savvaltas_kozepes_v90,0.946611,0.980502,0.975618,0.977603,0.966152,0.967761,0.969184,0.971691,0.972351,0.972898,0.953663,0.955793,0.950762,0.955096,0.956187,0.956812,0.959051,0.900917,0.963641,0.965394,0.974642,0.977372,0.978868,0.963621,0.977471,0.982625,0.996730,0.978805,0.957065,0.982512,0.977312,0.979706,0.968892,0.969404,0.970878,0.973559,0.974402,0.974754,0.965397,0.965747,0.959386,0.960130,0.965137,0.965005,0.964907,0.898680,0.964937,0.966653,0.976817,0.979157,0.980876,0.965155,0.979352,0.984549,1.000000,0.980678,0.961217,0.979888,0.974099,0.974057,0.967016,0.966280,0.967183,0.969130,0.970374,0.968164,0.963734,0.964478,0.960880,0.960990,0.962841,0.961945,0.962567,0.902979,0.963324,0.961608,0.975228,0.978294,0.979229,0.961995,0.974806,0.979140,0.992663,0.978894
allando_v_savvaltas_kozepes_v95,0.933671,0.992495,0.984864,0.986037,0.977541,0.978630,0.982432,0.978481,0.982734,0.981750,0.947899,0.949847,0.943366,0.946535,0.948691,0.949783,0.952683,0.888319,0.958235,0.960866,0.967457,0.974866,0.973352,0.956916,0.971911,0.969780,0.978943,0.996900,0.943440,0.994709,0.986864,0.988171,0.979768,0.980435,0.984119,0.980338,0.984976,0.983690,0.960893,0.960478,0.953683,0.953549,0.959134,0.959140,0.960161,0.885873,0.959328,0.962259,0.968890,0.976345,0.974753,0.958187,0.973401,0.971337,0.980678,1.000000,0.952994,0.992418,0.982762,0.983191,0.977151,0.976236,0.980201,0.976106,0.980278,0.978651,0.961646,0.962130,0.958733,0.957750,0.959866,0.959017,0.961188,0.895334,0.957942,0.957285,0.967742,0.975551,0.973021,0.954617,0.968795,0.966208,0.975367,0.995548
allando_v_savvaltas_magas_v10,0.955706,0.952136,0.948415,0.952402,0.938040,0.934981,0.935114,0.945164,0.940612,0.943538,0.950303,0.953176,0.940333,0.945892,0.943225,0.945927,0.945768,0.917591,0.962252,0.960776,0.967888,0.965621,0.967705,0.956337,0.967716,0.955075,0.959849,0.950710,0.982345,0.954465,0.953218,0.955102,0.944911,0.940742,0.941730,0.950377,0.946305,0.948918,0.974836,0.973783,0.958931,0.963824,0.961773,0.965133,0.961926,0.945534,0.963408,0.963094,0.969168,0.966882,0.968656,0.957309,0.968788,0.956258,0.961217,0.952994,1.000000,0.954711,0.950423,0.953590,0.946663,0.938995,0.942678,0.951459,0.948795,0.949352,0.983592,0.981483,0.969769,0.971700,0.969123,0.971758,0.968294,0.953229,0.969214,0.960852,0.969268,0.967925,0.969262,0.957111,0.966028,0.958546,0.961665,0.953521
allando_v_savvaltas_magas_v100,0.933575,0.994587,0.982959,0.985696,0.973732,0.976603,0.981798,0.980165,0.982131,0.982417,0.946245,0.949018,0.947704,0.948303,0.950872,0.952930,0.955515,0.891099,0.962660,0.965358,0.971098,0.975055,0.973834,0.959234,0.973759,0.968815,0.979613,0.991635,0.945151,0.995067,0.983420,0.986580,0.975079,0.977044,0.982116,0.980955,0.983016,0.983300,0.961673,0.959157,0.958487,0.958872,0.964029,0.962381,0.962868,0.886908,0.963786,0.966406,0.971988,0.976012,0.974447,0.959608,0.973964,0.968690,0.979888,0.992418,0.954711,1.000000,0.984525,0.985820,0.976288,0.976558,0.981733,0.979807,0.982079,0.980995,0.963032,0.962613,0.963723,0.964167,0.966536,0.965086,0.966331,0.896374,0.965037,0.965092,0.972644,0.976748,0.975759,0.959068,0.974134,0.968514,0.979269,0.993766
allando_v_savvaltas_magas_v105,0.931915,0.982079,0.993182,0.985250,0.981016,0.978489,0.981420,0.981834,0.984367,0.984857,0.945442,0.950867,0.944163,0.945945,0.947807,0.951958,0.952596,0.888415,0.960984,0.962557,0.966715,0.970206,0.970950,0.954186,0.966523,0.968382,0.974065,0.982111,0.940904,0.982709,0.993660,0.985549,0.982044,0.978870,0.981638,0.982442,0.984603,0.985472,0.959386,0.962312,0.953887,0.953965,0.961207,0.962147,0.961751,0.885778,0.961835,0.962854,0.967182,0.970976,0.971187,0.954214,0.966324,0.967928,0.974099,0.982762,0.950423,0.984525,1.000000,0.986787,0.984640,0.979978,0.982401,0.982405,0.984596,0.984062,0.963318,0.966267,0.960882,0.961778,0.964456,0.965549,0.966018,0.895073,0.963686,0.961955,0.968329,0.971536,0.973037,0.954526,0.967596,0.968796,0.974177,0.983903
allando_v_savvaltas_magas_v110,0.927713,0.983721,0.985023,0.992034,0.976411,0.980944,0.979755,0.980099,0.986759,0.982210,0.941156,0.942313,0.935339,0.936036,0.938073,0.941626,0.942076,0.885539,0.953341,0.957424,0.965713,0.973936,0.971648,0.951995,0.967934,0.962126,0.974187,0.982401,0.942932,0.983751,0.985534,0.992520,0.977376,0.981171,0.980107,0.980706,0.987324,0.982805,0.957706,0.955941,0.947863,0.948023,0.954524,0.953691,0.953818,0.885544,0.955011,0.957693,0.966091,0.974734,0.972097,0.951875,0.968224,0.961689,0.974057,0.983191,0.953590,0.985820,0.986787,1.000000,0.978545,0.981318,0.984543,0.984351,0.989799,0.985448,0.967235,0.966152,0.960884,0.962089,0.963093,0.962985,0.963577,0.898828,0.961739,0.956614,0.967366,0.975678,0.974115,0.951662,0.968752,0.966389,0.977917,0.982904
allando_v_savvaltas_magas_v115,0.923034,0.975172,0.982989,0.977795,0.993667,0.985496,0.977149,0.976839,0.978228,0.978191,0.938360,0.943417,0.936685,0.937647,0.938906,0.942830,0.944148,0.881155,0.951664,0.954015,0.959244,0.963198,0.963896,0.944925,0.957824,0.962504,0.966474,0.976367,0.931940,0.976032,0.983662,0.978726,0.995126,0.985982,0.977527,0.977645,0.978978,0.979160,0.952405,0.955717,0.947948,0.947253,0.952149,0.952084,0.950795,0.878813,0.951854,0.954421,0.959488,0.963903,0.964756,0.944848,0.958172,0.961965,0.967016,0.977151,0.946663,0.976288,0.984640,0.978545,1.000000,0.986927,0.977901,0.977125,0.978514,0.977137,0.957904,0.960029,0.954365,0.953637,0.955598,0.955826,0.956113,0.889222,0.954204,0.952865,0.960365,0.964623,0.965402,0.945157,0.957935,0.962095,0.965735,0.977567
allando_v_savvaltas_magas_v120,0.919128,0.974077,0.977091,0.980223,0.983275,0.994181,0.974161,0.971464,0.978926,0.974219,0.937128,0.939842,0.932039,0.933113,0.935850,0.937043,0.939619,0.874979,0.947861,0.951670,0.955875,0.966785,0.964353,0.943517,0.962261,0.958571,0.965327,0.975164,0.927912,0.974545,0.978024,0.981065,0.984315,0.995207,0.974960,0.972856,0.979805,0.975257,0.952189,0.953464,0.943519,0.941755,0.949136,0.947779,0.948844,0.870617,0.950089,0.953170,0.957486,0.968744,0.965710,0.944585,0.962992,0.958604,0.966280,0.976236,0.938995,0.976558,0.979978,0.981318,0.986927,1.000000,0.976191,0.972939,0.979155,0.973320,0.953372,0.956090,0.949226,0.948663,0.952138,0.951879,0.952769,0.880836,0.952027,0.951862,0.958085,0.968737,0.966829,0.944216,0.963765,0.958458,0.966143,0.976723
allando_v_savvaltas_magas_v125,0.914501,0.979942,0.981794,0.979336,0.976848,0.975471,0.992253,0.984548,0.983905,0.982101,0.934797,0.933472,0.926815,0.926534,0.929429,0.930909,0.934668,0.874242,0.943579,0.947681,0.956861,0.960629,0.958432,0.947678,0.957923,0.956518,0.966228,0.978982,0.925924,0.981170,0.983073,0.980778,0.978463,0.976630,0.993356,0.986008,0.985178,0.983608,0.949649,0.946703,0.939569,0.938749,0.944115,0.943640,0.946250,0.874525,0.945692,0.949122,0.958315,0.962473,0.959922,0.948583,0.958664,0.957630,0.967183,0.980201,0.942678,0.981733,0.982401,0.984543,0.977901,0.976191,1.000000,0.989991,0.988894,0.986316,0.960734,0.959039,0.954749,0.954017,0.954563,0.954252,0.956412,0.889704,0.951889,0.946939,0.958809,0.962016,0.960884,0.947050,0.957943,0.961119,0.970028,0.979501
allando_v_savvaltas_magas_v130,0.922624,0.978934,0.981917,0.978737,0.975503,0.971658,0.983906,0.991800,0.982749,0.984123,0.938536,0.939102,0.932858,0.934326,0.934843,0.936085,0.937450,0.882236,0.950850,0.954740,0.966846,0.963279,0.962921,0.951897,0.961908,0.957295,0.968311,0.975065,0.936214,0.979956,0.982888,0.979870,0.977204,0.972739,0.985216,0.993364,0.984231,0.985399,0.953346,0.953442,0.946587,0.947932,0.950437,0.949690,0.949277,0.883037,0.952781,0.955808,0.968391,0.964929,0.964350,0.952825,0.962585,0.958069,0.969130,0.976106,0.951459,0.979807,0.982405,0.984351,0.977125,0.972939,0.989991,1.000000,0.988775,0.989201,0.965118,0.965505,0.962154,0.963320,0.961283,0.961033,0.960085,0.897385,0.959608,0.953922,0.968650,0.964638,0.965021,0.952189,0.961636,0.962475,0.971781,0.975541
allando_v_savvaltas_magas_v135,0.920153,0.980433,0.984097,0.985429,0.976565,0.978564,0.983760,0.983530,0.991614,0.987107,0.937281,0.939401,0.929987,0.932653,0.934430,0.936304,0.938154,0.878641,0.948850,0.951613,0.960295,0.966223,0.964646,0.947275,0.961608,0.958374,0.968999,0.978637,0.932743,0.981921,0.985583,0.986984,0.978672,0.979878,0.985086,0.985209,0.993370,0.988668,0.951578,0.952894,0.941908,0.943720,0.948356,0.948282,0.948288,0.879974,0.950133,0.952468,0.961745,0.968253,0.966038,0.948351,0.962668,0.959666,0.970374,0.980278,0.948795,0.982079,0.984596,0.989799,0.978514,0.979155,0.988894,0.988775,1.000000,0.991687,0.962386,0.964222,0.957506,0.957482,0.958689,0.958552,0.957963,0.894978,0.955978,0.949812,0.961430,0.967173,0.966357,0.946775,0.961215,0.962611,0.972139,0.979560
allando_v_savvaltas_magas_v140,0.918776,0.980111,0.984105,0.980868,0.976260,0.972940,0.981876,0.984634,0.987201,0.991476,0.934796,0.940010,0.931925,0.932782,0.934661,0.938282,0.940098,0.879784,0.950029,0.952239,0.961279,0.961198,0.961319,0.946910,0.958522,0.957787,0.967211,0.977067,0.931424,0.981326,0.985253,0.981954,0.977929,0.974169,0.982917,0.986101,0.988820,0.992881,0.948682,0.951826,0.944463,0.945493,0.949790,0.950246,0.950234,0.880093,0.951297,0.953340,0.962435,0.962554,0.962430,0.947709,0.959537,0.958982,0.968164,0.978651,0.949352,0.980995,0.984062,0.985448,0.977137,0.973320,0.986316,0.989201,0.991687,1.000000,0.962275,0.965158,0.960754,0.960125,0.960873,0.961438,0.961778,0.896615,0.957761,0.951716,0.962464,0.962064,0.963139,0.946714,0.958659,0.962954,0.970423,0.977592
allando_v_savvaltas_magas_v15,0.945117,0.960315,0.961113,0.961456,0.953427,0.949931,0.954864,0.958760,0.955580,0.957007,0.956917,0.952346,0.941192,0.945833,0.944706,0.945088,0.947136,0.914878,0.960987,0.963703,0.965612,0.969566,0.968149,0.950495,0.963002,0.956971,0.962308,0.959637,0.970489,0.962125,0.962954,0.963516,0.956458,0.952266,0.956161,0.960837,0.958068,0.958998,0.983355,0.976068,0.963978,0.963668,0.964920,0.963278,0.964206,0.925235,0.962156,0.965317,0.966617,0.970722,0.969229,0.951033,0.963953,0.958285,0.963734,0.961646,0.983592,0.963032,0.963318,0.967235,0.957904,0.953372,0.960734,0.965118,0.962386,0.962275,1.000000,0.986811,0.977416,0.976496,0.976031,0.974235,0.974951,0.949505,0.970410,0.964410,0.967122,0.971018,0.969885,0.950963,0.963517,0.961788,0.965787,0.962348
allando_v_savvaltas_magas_v20,0.947114,0.961178,0.964919,0.962386,0.957430,0.953649,0.953014,0.959825,0.958164,0.961356,0.953203,0.961048,0.944428,0.947517,0.946698,0.948804,0.949666,0.913834,0.967850,0.968781,0.971389,0.969496,0.971396,0.955089,0.968172,0.961244,0.963505,0.960852,0.965670,0.962435,0.966091,0.963741,0.959132,0.955042,0.954167,0.961425,0.959695,0.962837,0.977012,0.986733,0.964885,0.968456,0.969481,0.970496,0.968633,0.914784,0.969435,0.969579,0.972312,0.970891,0.972422,0.955929,0.969059,0.962274,0.964478,0.962130,0.981483,0.962613,0.966267,0.966152,0.960029,0.956090,0.959039,0.965505,0.964222,0.965158,0.986811,1.000000,0.980730,0.980909,0.979269,0.980315,0.976950,0.928976,0.974660,0.966616,0.971877,0.969687,0.971932,0.954342,0.967921,0.963880,0.965287,0.962123
allando_v_savvaltas_magas_v25,0.938362,0.959573,0.957860,0.957702,0.949880,0.945388,0.949014,0.956618,0.950997,0.956481,0.946363,0.949747,0.959761,0.957256,0.956944,0.955170,0.958487,0.909325,0.974388,0.977840,0.967881,0.965286,0.964676,0.951690,0.960867,0.955630,0.959514,0.957028,0.955410,0.961116,0.959455,0.959609,0.952060,0.947005,0.950348,0.958399,0.953009,0.958270,0.971759,0.974449,0.984878,0.982375,0.978558,0.975280,0.976753,0.905660,0.976147,0.979048,0.969179,0.967004,0.966007,0.952994,0.962146,0.957248,0.960880,0.958733,0.969769,0.963723,0.960882,0.960884,0.954365,0.949226,0.954749,0.962154,0.957506,0.960754,0.977416,0.980730,1.000000,0.990845,0.987787,0.982815,0.984182,0.920431,0.981271,0.978724,0.968087,0.965910,0.965393,0.952013,0.963289,0.958514,0.961671,0.959584
allando_v_savvaltas_magas_v30,0.940839,0.960381,0.958133,0.958752,0.948282,0.944332,0.948560,0.957192,0.951387,0.956407,0.945543,0.949728,0.958008,0.962510,0.959251,0.959740,0.959704,0.910074,0.978838,0.980102,0.972453,0.967020,0.968960,0.956053,0.966878,0.957701,0.960921,0.956789,0.957446,0.960607,0.958332,0.959021,0.949915,0.945257,0.948748,0.958425,0.952584,0.957630,0.971106,0.975456,0.982663,0.987645,0.981508,0.980664,0.978071,0.905924,0.979817,0.980381,0.972817,0.967445,0.969156,0.955864,0.966758,0.957375,0.960990,0.957750,0.971700,0.964167,0.961778,0.962089,0.953637,0.948663,0.954017,0.963320,0.957482,0.960125,0.976496,0.980909,0.990845,1.000000,0.991974,0.989578,0.986553,0.917349,0.986895,0.981787,0.973485,0.967825,0.969953,0.957439,0.969571,0.960313,0.962955,0.960445
allando_v_savvaltas_magas_v35,0.941077,0.962551,0.959573,0.960336,0.949883,0.947804,0.949055,0.955923,0.953471,0.958677,0.947893,0.951005,0.957453,0.961173,0.965320,0.962675,0.962644,0.910937,0.981215,0.984090,0.972093,0.969206,0.970111,0.956463,0.966940,0.962732,0.962984,0.958974,0.956829,0.962684,0.960279,0.960655,0.951449,0.948700,0.949846,0.956987,0.954412,0.959722,0.972501,0.975452,0.981092,0.984185,0.988266,0.983741,0.981249,0.905067,0.982085,0.984653,0.972270,0.969472,0.970210,0.956381,0.966770,0.962345,0.962841,0.959866,0.969123,0.966536,0.964456,0.963093,0.955598,0.952138,0.954563,0.961283,0.958689,0.960873,0.976031,0.979269,0.987787,0.991974,1.000000,0.991347,0.989255,0.915961,0.988222,0.986475,0.972973,0.970067,0.971222,0.957194,0.969660,0.964462,0.964609,0.962948
allando_v_savvaltas_magas_v40,0.941101,0.960590,0.961342,0.959655,0.950490,0.948022,0.949061,0.956168,0.953762,0.959406,0.943680,0.949226,0.950794,0.956765,0.957868,0.963948,0.961932,0.907680,0.983202,0.980054,0.974017,0.969342,0.972625,0.960975,0.971440,0.961592,0.962269,0.958808,0.957557,0.960399,0.961353,0.959909,0.951198,0.948084,0.949071,0.956570,0.953974,0.959709,0.968854,0.975171,0.975943,0.981686,0.982780,0.988700,0.983080,0.902615,0.984120,0.980387,0.974045,0.969175,0.972419,0.960677,0.970979,0.961101,0.961945,0.959017,0.971758,0.965086,0.965549,0.962985,0.955826,0.951879,0.954252,0.961033,0.958552,0.961438,0.974235,0.980315,0.982815,0.989578,0.991347,1.000000,0.991964,0.913631,0.991374,0.982503,0.975277,0.970366,0.973591,0.962491,0.974679,0.964086,0.964730,0.962810
allando_v_savvaltas_magas_v45,0.937514,0.961888,0.961967,0.960886,0.951135,0.949445,0.951759,0.955635,0.953936,0.959641,0.944007,0.947457,0.952092,0.954216,0.956441,0.959570,0.967736,0.905759,0.981587,0.980483,0.971364,0.971185,0.970947,0.958321,0.967901,0.962775,0.962365,0.960576,0.953831,0.962414,0.962369,0.961692,0.952377,0.949245,0.951738,0.956315,0.954715,0.960385,0.971638,0.972805,0.978139,0.979531,0.981348,0.984032,0.989921,0.900086,0.982931,0.981326,0.971940,0.971602,0.971375,0.958595,0.967967,0.962742,0.962567,0.961188,0.968294,0.966331,0.966018,0.963577,0.956113,0.952769,0.956412,0.960085,0.957963,0.961778,0.974951,0.976950,0.984182,0.986553,0.989255,0.991964,1.000000,0.921238,0.989385,0.982794,0.972568,0.972524,0.972209,0.958986,0.971044,0.964834,0.964437,0.964297
allando_v_savvaltas_magas_v5,0.913263,0.897274,0.896772,0.894454,0.887115,0.880388,0.885390,0.891121,0.888723,0.892378,0.912689,0.911748,0.883170,0.894682,0.887660,0.883550,0.886349,0.942955,0.907194,0.908459,0.905677,0.903930,0.905201,0.888384,0.901736,0.896051,0.902139,0.894302,0.938301,0.898105,0.897495,0.895808,0.889209,0.881300,0.885937,0.892046,0.890259,0.893317,0.938894,0.921232,0.909533,0.912415,0.907217,0.909084,0.907282,0.986937,0.903925,0.905463,0.910514,0.904765,0.906182,0.888940,0.902794,0.896862,0.902979,0.895334,0.953229,0.896374,0.895073,0.898828,0.889222,0.880836,0.889704,0.897385,0.894978,0.896615,0.949505,0.928976,0.920431,0.917349,0.915961,0.913631,0.921238,1.000000,0.910472,0.902642,0.904512,0.903437,0.904157,0.886041,0.899477,0.898583,0.904042,0.895086
allando_v_savvaltas_magas_v50,0.940673,0.960413,0.959050,0.959552,0.948942,0.948221,0.947564,0.955820,0.952645,0.957473,0.943068,0.948801,0.954052,0.959027,0.960071,0.964753,0.964930,0.908525,0.990587,0.983700,0.976600,0.970060,0.972940,0.958598,0.970819,0.961711,0.962975,0.957427,0.958380,0.960885,0.959515,0.960338,0.950163,0.948963,0.947665,0.956903,0.953349,0.958481,0.970668,0.975392,0.979051,0.983396,0.983021,0.986755,0.984070,0.901938,0.992115,0.984928,0.977560,0.970696,0.973626,0.959246,0.970995,0.962025,0.963324,0.957942,0.969214,0.965037,0.963686,0.961739,0.954204,0.952027,0.951889,0.959608,0.955978,0.957761,0.970410,0.974660,0.981271,0.986895,0.988222,0.991374,0.989385,0.910472,1.000000,0.987006,0.978515,0.971615,0.974397,0.960269,0.974223,0.963620,0.964568,0.961380
allando_v_savvaltas_magas_v55,0.943871,0.961106,0.957458,0.959306,0.947966,0.948753,0.947643,0.955294,0.951970,0.956281,0.950860,0.954812,0.966018,0.968072,0.971218,0.970991,0.972299,0.909192,0.986427,0.993835,0.976908,0.970826,0.970563,0.956986,0.966822,0.961680,0.962046,0.957588,0.955619,0.961417,0.957257,0.959544,0.948405,0.948408,0.947623,0.955434,0.951782,0.956473,0.972578,0.973571,0.984671,0.986241,0.988977,0.986095,0.984690,0.899382,0.987857,0.994820,0.977617,0.971291,0.971190,0.956524,0.966379,0.961190,0.961608,0.957285,0.960852,0.965092,0.961955,0.956614,0.952865,0.951862,0.946939,0.953922,0.949812,0.951716,0.964410,0.966616,0.978724,0.981787,0.986475,0.982503,0.982794,0.902642,0.987006,1.000000,0.978587,0.972398,0.971799,0.957493,0.970515,0.957811,0.959110,0.960849
allando_v_savvaltas_magas_v60,0.950947,0.971822,0.967593,0.969433,0.958533,0.958675,0.959433,0.971033,0.963568,0.967291,0.952804,0.958808,0.955322,0.959445,0.957993,0.962314,0.962479,0.904149,0.976943,0.979937,0.995147,0.981272,0.983511,0.971325,0.980685,0.971790,0.975233,0.967795,0.963961,0.972019,0.967754,0.970201,0.959728,0.959283,0.959252,0.971639,0.964141,0.967954,0.969912,0.972506,0.967477,0.972367,0.974646,0.976524,0.972876,0.901865,0.978024,0.980943,0.996361,0.981749,0.984198,0.971728,0.980646,0.971716,0.975228,0.967742,0.969268,0.972644,0.968329,0.967366,0.960365,0.958085,0.958809,0.968650,0.961430,0.962464,0.967122,0.971877,0.968087,0.973485,0.972973,0.975277,0.972568,0.904512,0.978515,0.978587,1.000000,0.983187,0.985713,0.971387,0.979855,0.968912,0.972793,0.968800
allando_v_savvaltas_magas_v65,0.949799,0.975933,0.971404,0.978978,0.963007,0.969182,0.963611,0.967015,0.970187,0.966954,0.958058,0.957266,0.953072,0.954893,0.956467,0.959251,0.963049,0.903482,0.970618,0.973968,0.981715,0.996276,0.990391,0.968295,0.982564,0.974940,0.977908,0.974888,0.962687,0.976812,0.971682,0.979321,0.964206,0.969956,0.964498,0.967412,0.970938,0.967823,0.975280,0.972072,0.965547,0.967206,0.972168,0.972262,0.973479,0.899864,0.972204,0.975153,0.982901,0.997236,0.991288,0.968909,0.982832,0.974917,0.978294,0.975551,0.967925,0.976748,0.971536,0.975678,0.964623,0.968737,0.962016,0.964638,0.967173,0.962064,0.971018,0.969687,0.965910,0.967825,0.970067,0.970366,0.972524,0.903437,0.971615,0.972398,0.983187,1.000000,0.991600,0.967672,0.981051,0.971056,0.974890,0.975968
allando_v_savvaltas_magas_v70,0.952171,0.974070,0.971317,0.975970,0.962828,0.965964,0.961158,0.966328,0.967953,0.966981,0.957143,0.959717,0.953641,0.957792,0.958169,0.962520,0.963446,0.905101,0.972652,0.973629,0.983191,0.989561,0.995576,0.968765,0.984174,0.976359,0.979117,0.972583,0.964225,0.974378,0.971368,0.975728,0.963966,0.966121,0.961113,0.966225,0.968583,0.967700,0.971311,0.972719,0.964954,0.968859,0.973220,0.975425,0.973010,0.901678,0.974748,0.974097,0.984244,0.990356,0.996236,0.969173,0.984064,0.976147,0.979229,0.973021,0.969262,0.975759,0.973037,0.974115,0.965402,0.966829,0.960884,0.965021,0.966357,0.963139,0.969885,0.971932,0.965393,0.969953,0.971222,0.973591,0.972209,0.904157,0.974397,0.971799,0.985713,0.991600,1.000000,0.969833,0.984260,0.973585,0.977196,0.974712
allando_v_savvaltas_magas_v75,0.938670,0.957023,0.952746,0.953171,0.942317,0.943241,0.948074,0.953359,0.947874,0.949844,0.935203,0.940758,0.938101,0.944072,0.941621,0.949611,0.949054,0.885470,0.958147,0.958401,0.970712,0.966217,0.967795,0.994648,0.973463,0.961946,0.961945,0.954134,0.951281,0.957479,0.952936,0.952918,0.943395,0.943097,0.947094,0.953222,0.948479,0.950520,0.950088,0.953984,0.951664,0.957264,0.957546,0.963454,0.958539,0.882050,0.959690,0.958572,0.971359,0.966882,0.968338,0.995050,0.973395,0.961251,0.961995,0.954617,0.957111,0.959068,0.954526,0.951662,0.945157,0.944216,0.947050,0.952189,0.946775,0.946714,0.950963,0.954342,0.952013,0.957439,0.957194,0.962491,0.958986,0.886041,0.960269,0.957493,0.971387,0.967672,0.969833,1.000000,0.974192,0.960082,0.960724,0.956749
